"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"18","06","ATK","153689","","","","","18","06","ATK","153689","","","18","06","08","6","18","AM","13","0","0","0","0","","PERRYVILLE","0057.3","24","74","2","1","010","E","KW90","1","0","4","Y","TRACK 1","7","","1","AMT","000527","001","","","","000","","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","25000","H221","H605","0","0","0","0","H221","1","7","010","25000","","24C015","0","000000","0","1","0","2","0","11","","11","","1","2","","1L","","","","223","","2018","0","0","0","0","0","0","CECIL","015","","","","N","CWR","","AMTRAK WORK TRAIN KW903 OPERATING WITH E/527 AND 2 CARS ALLEGEDLY OVERRAN THE 1N SIGNAL AT PRINCE IN","TERLOCKING, MP 57.3.  DAMAGING MAINLINE SWITCHES. THERE WERE NO INJURIES REPORTED.  AMTRAKS EQUIPMEN","T DAMAGE IS $25,000.00.","","","","","","","","","","","","","0","39.560113","-76.071339","1","2","C","G","J","NEC",
"18","07","ATK","154930","18","07","MACZ","154508","18","07","ATK","154930","","","18","07","29","9","53","PM","13","0","0","0","0","","BALTIMORE","0095.7","24","72","4","2","000","","","","0","","","NO 1 TRACK","1","","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","H999","","0","0","0","0","H999","1","1","005","11594","","24C510","0","000000","0","0","0","0","0","","","","","2","2","","1L","","","","131","","2018","0","0","0","0","0","0","BALTIMORE CITY","510","","","","","CWR","","DISPATCHER ROUTED MARC 4912 WITHOUT VERIFYING THAT THE EQUIPMENT HAD ANY RAISED PANTOGRAPHS IN A SEC","TION OF TRACK WITH THE AC HOLD.","","","","","","","","","","","","","","","39.307394","-76.615656","1","1","G","","","NEC",
"18","07","MACZ","154508","","","","","18","07","ATK","154930","","","18","07","29","9","53","PM","13","0","0","0","0","","BALTIMORE","95.7","24","72","4","2","005","E","4912","2","0","8","N","NO 1 TRACK","1","","1","MARC","004912","001","","","","000","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11594","0","H999","","0","0","0","0","H999","1","1","005","11594","","24C510","0","000000","0","0","0","0","0","","","","","1","2","","3","","","","178","","2018","0","0","0","0","0","0","BALTIMORE CITY","510","00","00","","N","CWR","000-000-000","TRAIN DISPATCHER ROUTED MARC 4912 WITHOUT VERIFYING THAT THE EQUIPMENT HAD ANY RAISED PANTOGRAPHS IN","A SECTION OF TRACK WITH THE AC HOLD.  MARC'S EQUIPMENT DAMAGE IS $11,593.76
","","","","","","","","","","","","","","0","39.307394","-76.615656","1","1","G","","","NORTHEAST CORRIDOR",
"18","07","CSX","000177574","","","","","18","07","CSX","000177574","","","18","07","13","9","0","PM","01","0","0","0","0","","BALTIMORE","0008.0","24","93","4","1","004","E","Q277","4","1964","1","Y","C39 EAST END","1","0000.0","2","ECUX","881873","028","Y","","","000","N","3","0","0","0","0","0","0","0","0","0","1","0","27","0","0","1","0","2","0","0","33908","500","M506","","0","0","0","0","M506","2","1","004","34408","","24C005","0","000000","0","1","0","1","0","02","30","02","30","1","2","","1L","","","","86","","2018","0","0","0","0","0","0","BALTIMORE","005","00","00","","N","CWR","000-000-000","Q27713 DERAILED DUE TO 3 FT. LONG, QUARTER INCH THICK METAL FOUND IN SELF GUIDED FROG.","","","","","","","","","","","","","","","0","39.234872","-76.588819","2","5","","","","BALTIMORE TERMINAL",
"18","05","DMVW","DE507BUR","","","","","18","05","DMVW","DE507BUR","","","18","05","07","9","30","AM","01","0","0","0","0","","BURNSTAD","350.2","38","55","2","2","010","E","139","4","68907","1","Y","MAIN","1",".5","1","DMVW","002025","050","Y","","","000","","2","0","0","0","0","0","0","0","0","0","53","0","0","0","0","3","0","0","0","0","31113","17700","T001","","0","0","0","0","T001","1","1","010","48813","","38C047","0","000000","0","1","","1","","02","30","02","30","1","8","","3L","","","","204","","2018","0","0","0","0","0","0","LOGAN","047","","","","N","OTH","000-000-000","UNITS IN DYNAMICS, GRADE WAS LONG AND SLIGHTLY DOWNHILL, MADE IT AS FAR AS DYNAMICS WOULD WORK. SHIF","TED OUT OF DYNAMICS, TRAIN WENT INTO EMERGENCY AND STOPPED. CONDUCTOR WAS SENT TO CHECK OUT THE PROB","LEM.","","","","","","","","","","","","","0","46.373572","-99.62772","2","2","P","","","DAKOTA",
"18","05","BNSF","MT0518103","","","","","18","05","BNSF","MT0518103","","","18","05","12","10","34","AM","13","0","0","0","0","","WILLISTON","120.3","38","50","2","1","008","E","RMON","4","1560","1","Y","MAIN 2 TRACK","4","29.04","1","BNSF","043311","014","Y","","","000","","2","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","20000","H702","","0","0","0","0","H702","1","4","008","20000","","38C105","0","000000","0","1","0","1","1","04","34","04","34","1","8","","1L","","","","149","","2018","0","0","0","0","0","0","WILLIAMS","105","00","00","","N","OTH","000-000-000","R-MON8351-12 CAUSED SIGNAL DAMAGE WHILE SHOVING MAIN 2 TRACK DUE TO RUNNING THROUGH AN IMPROPERLY LI","NED SWITCH. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","","0","48.144088","-103.602347","1","1","Q","","","GLASGOW",
"18","04","CSX","000175758","","","","","18","04","CSX","000175758","","","18","04","11","3","5","AM","12","0","0","0","0","","CUMBERLAND","0178.0","24","36","4","2","004","E","","3","0","6","N","W29/W30","1","0000.0","2","AOK","119093","003","N","","","000","N","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","20826","0","H318","","0","0","0","0","H318","2","1","004","20826","","24C001","0","000000","0","0","0","0","0","","","","","1","2","","1L","","","","166","","2018","0","0","0","0","0","0","ALLEGANY","001","","","","N","OTH","000-000-000","WHILE KICKING CARS INTO W30 CAR DID NOT COUPLE AND STARTED TO ROLL BACK WEST.  ONCE CAR ROLLED BACK","IT FOULED W29 AND NEXT CAR FOR W29 HIT CAR THAT ROLLED OUT OF W30.","","","","","","","","","","","","","","0","39.644504","-78.760839","2","5","","","","CUMBERLAND TERMINAL",
"18","02","ATK","151874","","","","","18","02","ATK","151874","","","18","02","06","5","50","AM","13","0","0","0","0","","HAVRE DE GRACE","0061.9","24","30","1","2","124","R","2150","1","0","2","Y","MAIN 2","7","","1","AMT","003215","002","Y","AMT","003554","003","Y","1","0","0","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","128374","0","E59C","","0","0","0","0","E59C","1","7","124","128374","","24C025","0","000000","0","1","0","1","0","01","30","01","30","1","2","","1L","","","","383","","2018","0","0","0","0","0","0","HARFORD","025","","","","Y","CWR","","TRAIN 2150 TS #6 (2031-2030) OPERATING NORTHBOUND SEPARATED BETWEEN THE 2ND CAR C/3215 AND 3RD CAR C","/3554 ON THE MAIN LINE AT MP 61.5 GRACE INTERLOCKING.  THE TRAIN DID NOT DERAIL.  THERE WERE NO REPO","RTS OF INJURY TO CREW OR PASSENGERS.  ADDITIONAL SUPPLEMENTAL/ADJUNCT CODES INCLUDES (D) AUTOMATIC B","LOCK SIGNAL SYSTEMS AND (G) INTERLOCKING.  AMTRAKS EQUIPMENT DAMAGE IS $128,374.00.","","","","","","","","","","","","0","39.549279","-76.091617","1","1","A","B","C","NEC",
"18","03","CSX","000174994","","","","","18","03","CSX","000174994","","","18","03","02","6","57","PM","01","3","0","0","0","","PERRYVILLE","0057.5","24","42","4","2","000","R","Q409","4","8841","1","Y","SINGLE MAIN TRACK","3","0027.2","1","GATX","219025","092","N","","","000","","2","0","0","0","0","0","0","0","0","0","29","0","69","0","0","0","0","6","0","0","169962","5000","M105","","0","0","0","0","M105","1","3","000","174962","","24C015","0","000000","0","1","0","1","0","07","30","07","30","1","2","","1L","","","","230","","2018","0","0","0","0","0","0","CECIL","015","","","","N","CWR","000-000-000","WHILE Q40901 WAS  STOPPED FOR DOWN TREE AT BAK 58 WITH THE MAJORITY OF THEIR TRAIN ON THE SUSQUEHANN","A RIVER BRIDGE, EXTREME WIND GUST BLEW REAR END OF TRAIN OVER WITH A TOTAL 6 CARS DERAILED, 2  ON SI","DE ON BRIDGE, 4 CARS IN RIVER.","","","","","","","","","","","","","0","39.567628","-76.090569","1","1","Q","","","PHILADELPHIA",
"18","04","MQT","MQT645818H","","","","","18","04","MQT","MQT645818H","","","18","04","26","7","45","AM","11","0","0","0","0","","GRANT","31.76","26","29","1","1","000","E","TURN","1","0","1","N","SINGLE MAIN TRACK","2","1.968","1","IMRR","000081","002","N","IMRR","000081","002","N","3","0","0","0","0","0","0","0","0","0","3","0","44","0","0","0","0","0","0","0","42000","0","E79L","","0","0","0","0","E79L","1","2","000","42000","","26C123","0","000000","0","0","0","0","0","","","","","1","4","","3","","","","844","","2018","0","0","0","0","0","0","NEWAYGO","123","","","","N","CWR","000-000-000","ON 4/26/2018, THE TURN-26 CREW TAXIED TO THEIR TRAIN AT MP 30.76 ON THE GRAND RAPIDS SUB AT APPROXIM","ATELY 0745 AND NOTICED A LARGE AMOUNT OF OIL ON THE GROUND UNDER LOCOMOTIVE IMRR 81. THE TRAIN CREW","NOTIFIED TM WOOTTON ABOUT THE ISSUE. FOLLOWING A MECHANICAL INSPECTION, IT WAS DETERMINED THAT THE R","OD BEARING BASKET BROKE CAUSING LOSS OF PISTON, CAUSING OIL TO RUN OUT OF LOCOMOTIVE AND ONTO THE GR","OUND. ESTIMATE WOULD BE 75-100 GALLONS OF OIL SPILLED. REGIONAL VP OF MECHANICAL NOTIFIED YOUNGS ENV","IRONMENTAL OF GRAND RAPIDS, MI WHO ARRIVED ON SITE TO BEGIN CLEAN-UP AND COMPLETED AT 1630. YOUNG’S","EXCAVATED ADDITIONAL SOILED DIRT AND COMPLETED SOME ADDITIONAL CLEAN-UP. DAMAGE TO THE LOCOMOTIVES I","NCLUDES ROD BEARING BASKET BROKE, OIL LINES BROKE, PISTON, DAMAGE TO THE BLOCK. NO INJURIES. CLOSEST","TO DOT# 235139J, BUT NOT AT GRADE CROSSING.","","","","","","","0","43.350792","-85.811594","2","2","P","","","GRAND RAPIDS",
"18","04","CRSH","129162","","","","","18","04","CRSH","129162","","","18","04","14","5","20","PM","05","0","0","0","0","","RIVER ROUGE","MP000.","26","36","3","3","000","E","NOTR","2","0","5","N","RIVROU #7","1","0000","2","TCMX","450232","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1002","0","H318","","0","0","0","0","H318","2","1","005","40000","","26C163","0","000000","0","0","0","0","0","","","","","1","4","","1L","","","","118","","2018","0","0","0","0","0","0","WAYNE","163","00","00","","N","OTH","000-000-000","CAR WAS KICKED INTO TRACK 7. THE CREW TIED ONTO TRACK 8 AND WAS PULLING TRACK OUT WHEN THEY SIDESWIP","ED CAR ON TRACK 8.","","","","","","","","","","","","","","0","42.261456","-83.142938","2","5","K","","","DETROIT",
"18","04","CRSH","129230","","","","","18","04","CRSH","129230","","","18","04","20","10","35","AM","05","0","0","0","0","","CAMDEN","MP001.","34","48","2","1","000","E","NOTR","4","0","6","N","PAV #18 CLASS","1","0010","2","TR","150158","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","9725","0","H305","","0","0","0","0","H305","2","1","000","16275","","34C007","0","000000","0","0","0","0","0","","","","","3","1","","1L","","","","54","","2018","0","0","0","0","0","0","CAMDEN","007","","","","N","OTH","000-000-000","TWO CARS RAN OUT OF CLEAR TRACK AND STRUCK LOCOMOTIVE.","","","","","","","","","","","","","","","0","39.945514","-75.102443","2","5","K","","","SOUTH JERSEY",
"18","09","UP","0918TC019","","","","","18","09","GEPQ","INDUSTRY","","","18","09","21","8","30","AM","01","0","0","0","0","","HARDY","8.91","19","68","2","1","008","R","WEGE","4","444","1","Y","INDUSTRY 711","1","","4","MP","050086","003","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","11","0","0","6130","25693","T110","","0","0","0","0","T110","4","1","008","31823","","19C091","0","000000","0","1","0","1","0","04","","04","","1","6","","1L","","","","381","","2018","0","0","0","0","0","0","HUMBOLDT","091","00","00","","N","OTH","000-000-000","THE WEGEGG-21 WAS IN THE PROCESS OF PULLING OUT OF THE GOLD EAGLE CO-OP, WHEN 11 OF THE 12 EMPTY FLA","T CARS DERAILED.  THE POD WAS AT THE TURNBACK TO TANGENT TRACK WHILE COMING OUT OF THE FACING POINT","SWITCH TO TRACK 711.  THE CAUSE WAS WIDE GAUGE DUE TO TIE CONDITIONS ATTRIBUTABLE TO AGE AND RECENT","RAINS CAUSING CONTINUAL WET CONDITIONS IN THE ELEVATOR.  INDUSTRY MAINTAINS TRACK","","","","","","","","","","","","0","42.81045","-94.054798","2","5","K","","","ESTHERVILLE SUB",
"18","08","CC","970517","","","","","18","08","CC","970517","","","18","08","22","8","20","PM","04","0","0","0","0","","SIOUX CITY","509.40","19","65","3","1","004","R","R995","4","0","7","Y","SC03","1","","2","CITX","702698","010","N","","","000","","1","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","1","0","0","8050","30","H020","","0","0","0","0","H020","2","1","004","40080","","19C193","0","000000","0","1","0","1","0","01","20","01","20","3","6","","3L","","","","677","","2018","0","0","0","0","0","0","WOODBURY","193","00","00","","N","OTH","000-000-000","YARD JOB, R99591-22, WAS SWITCHING CARS ON THE WEST END OF SIOUX CITY YARD. THEY PULLED 9 CARS OUT O","F TRACK SC04, LEAVING 4 CARS IN THE TRACK WITH ONLY 1 HANDBRAKE APPLIED. THE CREW DOUBLED OVER TO TR","ACK SC03 AND MADE A JOINT ON THE CARS IN THAT TRACK. WHEN THEY BEGAN PULLING BACK OUT OF SC03, THE C","REW HEARD A LOUD NOISE AND STOPPED THE MOVEMENT. UPON INVESTIGATION, IT WAS FOUND THAT THE 4 CARS LE","FT IN TRACK SC04 HAD ROLLED OUT AND INTO THE SIDE OF R99591-22 AS THEY PULLED OUT OF TRACK SC03. A T","OTAL OF 3 CARS WERE DERAILED: CRGX 8771, CITX 702698 AND UTLX 672472 AND 2 MORE CARS WERE DAMAGED: C","GEX 1936 AND CGCX 20339. THE CREW WAS D&A TESTED - ALL RESULTS WERE NEGATIVE.","","","","","","","","","0","42.495697","-96.391755","2","5","","","","CHEROKEE",
"18","07","UP","0718TC005","","","","","18","07","UP","0718TC005","","","18","07","05","7","0","PM","01","19","0","0","0","","GRINNELL","267.08","19","85","3","1","024","E","LNM3","1","4400","1","Y","SINGLE MAIN TRACK","2",".9","1","ACFX","051474","041","N","","","000","","2","0","0","0","0","0","0","0","0","0","31","0","11","0","0","0","0","1","0","0","5017","309988","M405","","0","0","0","0","M405","1","2","024","315005","","19C157","0","000000","0","1","0","1","0","09","","09","","1","6","","1L","","","","93","","2018","0","0","0","0","0","0","POWESHIEK","157","00","00","","N","OTH","000-000-000","LNM34C-05 DERAILED THE LEAD AXLE ON THE ACFX51474 ON A SLIGHT CURVE DUE TO HARMONIC ROLL OFF.","","","","","","","","","","","","","","","0","41.766007","-92.717876","2","2","P","","","OSKALOOSAS SUB",
"18","01","UP","0118TC004","","","","","18","01","UP","0118TC004","","","18","01","02","1","55","PM","01","0","0","0","0","","BOONE","201.18","19","12","2","1","007","E","YBO1","4","1558","7","Y","YARD 010","1","","2","AOKX","079054","018","Y","","","000","","1","0","0","0","0","0","0","0","0","0","10","0","13","0","0","4","0","0","0","0","10898","19995","M101","","0","0","0","0","M101","2","1","007","30893","","19C015","0","000000","0","1","0","1","1","07","25","07","25","1","6","","1L","","","","154","","2018","0","0","0","0","0","0","BOONE","015","00","","","N","CWR","000-000-000","YBO11-02 WAS SHOVING 23 CARS TO 10 TRACK, 17 CARS WENT OVER THE SWITCH INTO 10 TRACK WHEN THE SWITCH","OPENED DUE TO ICE AND SNOW, CAUSING 4 CARS TO DERAIL.","","","","","","","","","","","","","","0","42.059018","-93.848035","2","5","","","","CINTON SUB",
"18","09","BNSF","SW0918116","","","","","18","09","BNSF","SW0918116","","","18","09","13","3","20","PM","03","0","0","0","0","","PETRIFIED FRST NAT P","222.5","04","80","2","1","000","E","J540","4","25","A","Y","MAIN 2 TRACK","5","95.50","1","BNXX","540042","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","140000","0","H997","","0","0","0","0","H997","1","5","012","160000","","04C017","0","000000","0","1","0","0","0","07","50","","","3","7","","1L","","","","248","","2018","0","0","0","0","0","0","NAVAJO","017","00","00","","N","CWR","000-000-000","MAINTENANCE OF WAY TAMPER MACHINE WAS STRUCK BY A MAINTENANCE OF WAY REGULATOR MACHINE WHILE STOPPED","ON MAIN 2 TRACK DUE TO ON-TRACK EQUIPMENT FAILURE TO COMPLY WITH RULES. RESULTED IN DAMAGES TO BOTH","MACHINES. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","0","35.052511","-109.677168","1","1","Q","","","GALLUP",
"18","09","BNSF","SW0918116","","","","","18","09","BNSF","SW0918116","","","18","09","13","3","20","PM","03","0","0","0","0","","PETRIFIED FRST NAT P","222.5","04","80","2","1","012","E","J600","4","15","A","Y","MAIN 2 TRACK","5","95.50","1","BNXX","600448","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","20000","0","H997","","0","0","0","0","H997","1","5","012","160000","","04C017","0","000000","0","1","0","0","0","07","50","","","1","7","","1L","","","","248","","2018","0","0","0","0","0","0","NAVAJO","017","00","00","","N","CWR","000-000-000","MAINTENANCE OF WAY TAMPER MACHINE WAS STRUCK BY A MAINTENANCE OF WAY REGULATOR MACHINE WHILE STOPPED","ON MAIN 2 TRACK DUE TO ON-TRACK EQUIPMENT FAILURE TO COMPLY WITH RULES. RESULTED IN DAMAGES TO BOTH","MACHINES. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","0","35.052511","-109.677168","1","1","Q","","","GALLUP",
"18","06","BNSF","SW0618104","","","","","18","06","BNSF","SW0618104","","","18","06","05","3","56","PM","02","0","0","0","0","","TRUXTON","480.2","04","85","2","1","011","R","SMEM","4","7552","1","Y","MAIN 1 TRACK","5","92.52","1","BNSF","004283","001","","","","000","","3","0","0","0","0","1","0","0","0","0","72","0","0","0","0","0","0","0","0","0","141083","31650","H605","","1","2","1","2","H605","1","5","011","1368379","","04C015","2","000000","1","1","0","1","0","06","40","06","40","1","7","","1L","","","","268","","2018","0","1","0","0","1","1","MOHAVE","015","00","00","","N","CWR","000-000-000","S-MEMSCO1-02 IMPACTED THE W-NEESGM1-05 WHILE TRAVERSING MAIN 1 TRACK DUE TO FAILURE TO COMPLY WITH R","ESTRICTED SPEED IN CONNECTION WITH A RESTRICTIVE INDICATION OF A BLOCK SIGNAL.  RESULTED IN 1 LOCOMO","TIVE AND 3 RAILCARS DERAILED.  NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","0","35.432257","-113.630162","1","1","Q","","","SELIGMAN",
"18","06","BNSF","SW0618104","","","","","18","06","BNSF","SW0618104","","","18","06","05","3","56","PM","02","0","0","0","0","","TRUXTON","480.2","04","85","2","1","009","R","WNEE","3","3831","4","Y","MAIN 1 TRACK","5","92.52","1","HERQ","000001","032","N","","","000","","2","0","0","0","0","0","0","0","0","0","29","0","1","0","0","2","0","1","0","0","1163996","31650","H605","","0","0","1","2","H605","1","5","011","1368379","","04C015","0","000000","0","1","0","1","1","08","56","08","56","3","7","","1L","","","","268","","2018","0","0","0","0","0","0","MOHAVE","015","00","00","","N","CWR","000-000-000","S-MEMSCO1-02 IMPACTED THE W-NEESGM1-05 WHILE TRAVERSING MAIN 1 TRACK DUE TO FAILURE TO COMPLY WITH R","ESTRICTED SPEED IN CONNECTION WITH A RESTRICTIVE INDICATION OF A BLOCK SIGNAL.  RESULTED IN 1 LOCOMO","TIVE AND 3 RAILCARS DERAILED.  NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","0","35.432257","-113.630162","1","1","Q","","","SELIGMAN",
"18","06","BNSF","SW0618107","","","","","18","06","BNSF","SW0618107","","","18","06","21","9","0","AM","01","60","1","0","0","","SELIGMAN","427.9","04","85","2","1","017","R","HKCK","4","11438","1","Y","MAIN 2 TRACK","4","81.42","1","BUGX","004114","005","","BUGX","004114","005","","6","0","0","0","2","2","0","0","0","0","84","0","0","0","0","7","0","0","0","0","265719","97000","E22L","H518","0","0","0","0","E22L","1","4","017","362719","","04C025","0","000000","0","1","0","1","0","07","45","07","45","1","7","","1L","","","","210","","2018","0","0","0","0","0","0","YAVAPAI","025","","","","N","CWR","000-000-000","TRAIN PULLING WEST WAS LINED INTO THE SIDING 4281 FROM MAIN TRACK 2 AND DERAILED 2 LOCO AND 7 CARS D","UE TO LOCOMOTIVE DRAFT SEAL BROKEN OR BENT AND DYNAMIC BRAKE EXCESSIVE.  NO HAZARDOUS MATERIALS WERE","RELEASED.","","","","","","","","","","","","","0","35.321871","-112.859961","1","1","Q","J","","SELIGMAN",
"18","01","UP","0118TC006","","","","","18","01","UP","0118TC006","","","18","01","04","1","45","PM","01","4","0","0","0","","GLIDDEN","247.0","19","5","2","1","044","R","MNPC","3","9811","1","Y","MAIN LINE 1","4","87.9","1","WC","022385","058","N","CNW","340504","059","N","1","0","0","1","0","0","0","0","0","0","66","0","46","0","0","0","0","1","0","0","17417","7529","E22C","","0","0","0","0","E22C","1","4","044","24946","","19C027","0","000000","0","1","0","1","0","03","40","03","40","1","6","","1L","","","","192","","2018","0","0","0","0","0","0","CARROLL","027","","","","N","CWR","000-000-000","EASTBOUND MNPCHX-04 DERAILED A SET OF TRUCKS ON CAR WC2238.  THIS WAS A RESULT OF BROKEN DRAFT POCKE","T ON THE B-END OF THE CNW340504, WHICH CAUSED THE DRAWBAR TO FALL OUT AND DERAIL THE WC2238.","","","","","","","","","","","","","","0","42.045441","-94.655082","1","1","J","B","","BOONE SUB",
